1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: B300000037A60021
Is Mission Active?  true
Mission Start:  Mon Nov 04 19:04:00 PST 2019
Sample Rate:  Every 120 minute(s)
Number of Mission Samples:  3189
Total Samples:  14322
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
11/20/19 11:04:00 PM,C,18
11/21/19 1:04:00 AM,C,17.5
11/21/19 3:04:00 AM,C,17
11/21/19 5:04:00 AM,C,16
11/21/19 7:04:00 AM,C,15
11/21/19 9:04:00 AM,C,15
11/21/19 11:04:00 AM,C,15
11/21/19 1:04:00 PM,C,18.5
11/21/19 3:04:00 PM,C,14
11/21/19 5:04:00 PM,C,9
11/21/19 7:04:00 PM,C,3.5
11/21/19 9:04:00 PM,C,4
11/21/19 11:04:00 PM,C,2
11/22/19 1:04:00 AM,C,0
11/22/19 3:04:00 AM,C,-0.5
11/22/19 5:04:00 AM,C,-0.5
11/22/19 7:04:00 AM,C,-2
11/22/19 9:04:00 AM,C,-0.5
11/22/19 11:04:00 AM,C,8
11/22/19 1:04:00 PM,C,12.5
11/22/19 3:04:00 PM,C,12
11/22/19 5:04:00 PM,C,8.5
11/22/19 7:04:00 PM,C,3
11/22/19 9:04:00 PM,C,2.5
11/22/19 11:04:00 PM,C,0.5
11/23/19 1:04:00 AM,C,2
11/23/19 3:04:00 AM,C,0
11/23/19 5:04:00 AM,C,-1.5
11/23/19 7:04:00 AM,C,0
11/23/19 9:04:00 AM,C,-0.5
11/23/19 11:04:00 AM,C,7.5
11/23/19 1:04:00 PM,C,13
11/23/19 3:04:00 PM,C,14.5
11/23/19 5:04:00 PM,C,10
11/23/19 7:04:00 PM,C,4
11/23/19 9:04:00 PM,C,2
11/23/19 11:04:00 PM,C,1.5
11/24/19 1:04:00 AM,C,0.5
11/24/19 3:04:00 AM,C,3.5
11/24/19 5:04:00 AM,C,5
11/24/19 7:04:00 AM,C,5
11/24/19 9:04:00 AM,C,5.5
11/24/19 11:04:00 AM,C,6.5
11/24/19 1:04:00 PM,C,8.5
11/24/19 3:04:00 PM,C,8.5
11/24/19 5:04:00 PM,C,8
11/24/19 7:04:00 PM,C,5.5
11/24/19 9:04:00 PM,C,5.5
11/24/19 11:04:00 PM,C,4.5
11/25/19 1:04:00 AM,C,4.5
11/25/19 3:04:00 AM,C,4
11/25/19 5:04:00 AM,C,3.5
11/25/19 7:04:00 AM,C,3.5
11/25/19 9:04:00 AM,C,3.5
11/25/19 11:04:00 AM,C,6
11/25/19 1:04:00 PM,C,7
11/25/19 3:04:00 PM,C,4.5
11/25/19 5:04:00 PM,C,4.5
11/25/19 7:04:00 PM,C,4
11/25/19 9:04:00 PM,C,3
11/25/19 11:04:00 PM,C,3.5
11/26/19 1:04:00 AM,C,2.5
11/26/19 3:04:00 AM,C,3
11/26/19 5:04:00 AM,C,3
11/26/19 7:04:00 AM,C,2.5
11/26/19 9:04:00 AM,C,2.5
11/26/19 11:04:00 AM,C,3
